Fractal Dimension,Gabor Feature 3,Mean GR,Max GR,Min GR,Mean Hue,Gabor Feature 15,Gabor Feature 16,Max CAI,Gabor Feature 13,Gabor Feature 14,Species,Health Cluster
1.8599224661606748,89.29589,1.4851615718216182,2.268292129684846,0.33613442553492223,49.26483130180127,12.540414,7.7679114,0.25,5.4833984,6.0337143,1,1
1.8740634128722133,187.19476,1.2517278348964982,2.1428561224494653,0.6511627402199426,41.5585679651545,12.19469,7.9908104,0.18518518518518517,3.2809684,6.426079,1,2
1.8412552575657533,131.61292,1.5889451722634267,2.3448267776459386,0.7812498779297066,50.418125313912604,10.480905,7.285302,0.23170731707317072,5.005992,7.5483694,1,1
1.7878680184471074,289.71402,1.4023536619563344,2.0869560680530284,0.46153841081995484,53.02172900571811,95.22077,22.188406,0.19327731092436978,10.503286,26.878782,1,0
1.8056504997761853,258.4435,1.4338977340665071,2.7499992361113232,0.3606557081429747,52.43115454392878,26.285881,17.929096,0.16901408450704225,6.314124,19.358328,1,1
1.8338350817943927,153.42717,1.137796453987514,2.133331911112059,0.6089743199375436,48.26500976888335,33.119385,26.316303,0.21951219512195125,29.531311,26.86658,1,2
1.8353219402266516,224.64697,1.3316899548750685,2.063829348121415,0.5840707447725004,56.99506077645467,20.603844,10.250652,0.10869565217391303,8.265784,30.266977,1,1
1.8282137499620739,195.09688,1.4694828659032786,2.074626556025887,0.5950412731370849,56.15962688258262,19.04354,10.376553,0.14074074074074072,6.2516303,24.065262,1,1
1.8234936001620523,99.7757,1.4073606051198728,2.4687492285158656,0.2916666362847254,54.2425606257991,16.921465,10.926146,0.1638418079096045,4.4298778,7.7684584,1,1
1.7949776141306184,149.09999,1.4796487732634336,2.5135128341857205,0.5816325937109598,53.919577495645115,24.004671,9.457693,0.1769230769230769,7.165929,10.73736,1,1
1.8267521114931542,114.11514,1.5205066375723157,2.6585359369424544,0.4301675737336551,58.38605116422305,6.8674088,5.5194583,0.3333333333333333,4.062822,9.791207,1,1
1.8882288787490655,98.11777,1.4813643080439065,2.2093018117902763,0.5135134441198048,48.559814926590995,14.125356,9.580391,0.22891566265060245,7.148056,14.0575075,1,1
1.8296166487891412,170.36879,1.4669109193999494,2.624996718754102,0.6976743374797282,50.947838415753836,25.523142,20.286062,0.19780219780219782,6.4644012,9.0507345,1,1
1.8506939726470113,154.05681,1.3964191196339428,1.9302321092483465,0.430232508112499,49.27816711111111,18.398928,8.514791,0.11111111111111109,4.9625635,10.678536,1,2
1.8440274388010205,234.09692,1.3274775673381398,1.9999991666670138,0.40540535062089855,51.42810669409292,14.699757,21.632135,0.16666666666666666,8.654199,10.097665,1,1
1.7740084680057164,158.79997,1.4169438911876364,1.879310020808617,0.39199996864000247,53.42016225119148,11.25281,9.211621,0.12442396313364056,5.277941,10.284174,1,1
1.818023658768221,132.63971,1.1331920990440003,1.7272724132231976,0.6212120741506004,48.06411371618106,26.006596,23.754776,0.20930232558139533,27.656559,24.356853,1,2
1.7912254659981017,253.37497,1.2984782098192493,2.5714248979644316,0.36486484021183513,58.48143330946152,18.556013,7.6539974,0.25,5.806583,29.144892,1,1
1.8921794166974377,165.4553,1.3670197731506177,2.4285702721093942,0.6363635785124019,57.25358720936703,13.91708,15.43422,0.2768361581920904,13.99276,14.482608,1,1
1.769003294707272,150.22319,1.4063306278413685,2.0937493457033294,0.4201183183361942,51.359179346250734,8.532117,7.629989,0.13333333333333333,3.6286788,7.7761273,1,1
1.808279320307816,79.09297,1.3402673258579554,1.936169800814936,0.7172413298454255,57.20571323438476,7.208563,5.526814,0.19431279620853087,6.6335583,7.632882,1,1
1.8593940996768648,125.25126,1.2190577853036237,1.8235290542099893,0.35964909125885164,40.36921963734452,6.672595,5.0137277,0.14893617021276595,3.3708978,5.7031074,1,2
1.8602565575126764,271.25708,1.1695477938776866,2.0999979000021,0.5789472922437773,40.298533566386666,31.125103,13.810726,0.26666666666666666,6.583932,19.801704,1,2
1.8367960138537456,212.42786,1.1698473611370486,1.8518511659810497,0.2874999640625045,45.427284006505374,33.554836,35.82172,0.10344827586206899,20.81304,22.864887,1,2
1.7651706435462209,70.84836,1.3251010125165703,1.9024385603808387,0.6134453266012331,43.547576034663415,10.278955,6.853214,0.05167173252279634,4.227033,7.2264214,1,2
1.7058356982135987,57.887096,1.2157180334979125,1.9642850127553526,0.6122448354852208,70.93783606694868,15.099353,15.617966,0.12000000000000002,18.81332,15.578842,1,1
1.7167948179499195,59.788414,1.213159921658787,1.9999994285715916,0.5859374542236364,71.19957217667343,16.416199,18.729597,0.15151515151515152,23.09104,18.770067,1,1
1.6808892743751338,311.6808,1.159750881318831,1.9999993548389179,0.4999999553571468,52.01532032258606,69.990776,55.009335,0.3076923076923077,50.452393,44.727802,1,0
1.8262520027843256,193.55217,1.148566629996667,2.047618072562823,0.5611110799382734,62.253269453246816,32.724945,30.447275,0.09523809523809523,29.58502,33.038483,1,0
1.8038630088352132,197.1929,1.1315702357831003,2.045453615702902,0.543859617318151,64.52090249484432,38.211224,33.93445,0.13043478260869565,32.871998,38.332443,1,0
1.7877694091569012,203.29613,1.1218521964739958,2.263156703601735,0.5389610039635712,64.71979493262691,43.707085,43.950455,0.15151515151515152,36.409973,37.299847,1,0
1.826650520773995,106.28274,0.9943053572083856,1.7321425478316879,0.46913574455114265,96.72198511669191,19.94348,20.987278,0.030303030303030276,23.195728,20.881496,1,2
1.8204716409967783,109.65014,0.991949396267735,1.7799996440000712,0.4556961448485892,97.17178461847996,21.673206,24.261389,0.02950819672131146,27.328625,24.446938,1,2
1.8379731585127521,132.86008,1.1769758708830265,1.6101692186153866,0.5979380826867956,59.221553634071796,23.117868,15.6603565,0.042183622828784115,14.489685,16.865278,1,2
1.8467685472697346,125.698204,1.1770851497337822,1.6724135047562922,0.4961239925485277,56.25745448293588,32.79684,25.362291,0.043083900226757406,26.561007,26.622328,1,2
1.7992051512337046,232.12291,1.192616008407905,2.4444417283980795,0.40322574141520295,58.07401476515141,35.291477,34.00329,0.17073170731707318,32.473583,38.27933,1,0
1.7702817397422885,180.71118,1.211530174002575,2.1874993164064636,0.434782545683689,86.24297860595371,42.93313,34.252407,0.1428571428571428,34.451027,32.446636,1,0
1.7936255063113808,192.84575,1.2143116797195663,2.0298504433059037,0.4210525761772926,82.2194481725503,38.00953,28.999735,0.1320754716981132,29.46647,30.842321,1,0
1.6681243486816957,322.18533,1.1598513208374859,3.2499918750203127,0.4653464885795556,52.07017361914411,72.01323,55.120102,0.42857142857142855,48.209293,44.832848,1,0
1.714330605558905,109.39844,1.185640817765365,2.999995714291837,0.472972909057715,58.95387299456592,28.686388,31.022392,0.21739130434782608,42.93487,63.530968,1,0
1.7752911742546356,320.2668,1.3314542641725384,2.0540534989044597,0.44642853156888107,56.93204470742932,99.60524,30.996225,0.15789473684210525,29.696095,81.1899,1,0
1.7999685111871766,279.31555,1.278691248763346,1.9076920142012286,0.6969694857668224,51.39162169723406,16.932823,10.652262,0.14285714285714285,7.4690404,10.139966,1,2
1.875883443847717,223.2673,1.315459985618679,1.9782604395085999,0.6461537964497079,49.858858471796076,31.758614,25.05693,0.1067961165048544,6.0258713,13.7559395,1,2
1.891680512882245,148.41129,1.4230516559784645,2.2499995673077753,0.5974025586102234,53.30652201022571,12.093249,14.4914255,0.1452282157676348,6.004939,6.3689594,1,1
1.8448983890131145,204.07361,1.3548810288384243,2.1320750694197983,0.6796115845037296,61.25193438665789,22.367756,8.871266,0.15887850467289716,4.9495273,10.320707,1,1
1.7857944399618972,194.9722,1.2913347482571236,2.1489357129924014,0.5942028554925467,36.192383790058415,18.102879,16.859621,0.08085106382978724,6.1363497,12.049349,1,2
1.8047799282039962,178.33443,1.4611717197930991,2.365384160503046,0.6306305738170654,57.088265156684386,13.145127,6.616275,0.15625000000000003,4.0200505,8.52677,1,1
1.829667723708971,86.67703,1.3315185476379305,1.9397588024386985,0.6548671986843186,60.505013928180446,7.976175,4.3830523,0.10144927536231889,3.5641973,5.2959566,1,2
1.7889418001325363,233.08461,1.202573252867546,1.9876540755982621,0.5217390737240137,30.658828243850593,37.409977,21.283237,0.06666666666666668,10.464797,18.290644,1,2
1.8167449977812993,106.09687,1.1160496756808176,1.8846146597635924,0.31481478566529764,64.68434065218752,18.589737,18.140907,0.06796116504854371,19.161945,18.624418,1,2
1.7457449109924423,162.7917,1.2864761793781643,2.0862065368609417,0.5949366335523248,50.48600352653846,40.19947,23.069292,0.11392405063291146,14.672742,17.755688,1,1
1.7890013388409722,290.69577,1.3304363325384483,2.090908774104731,0.5030302725436199,43.39069471761197,78.83732,35.50391,0.1627906976744186,10.181798,30.580738,1,0
1.8148538577768096,206.42638,1.2846264503930387,2.1399995720000855,0.5781249096679828,42.23367235310542,50.20956,20.594692,0.0857142857142857,14.5161,22.56854,1,2
1.7806682512625271,135.18,1.4042539148044972,2.33333277777791,0.5688072872653864,50.10257260000425,30.24759,16.9078,0.15789473684210528,15.521013,36.754227,1,1
1.7990893760083149,216.00565,1.318192818037568,1.854545117355433,0.3837208856138505,42.241529887740285,30.51894,16.51302,0.11999999999999995,10.38585,20.44432,1,2
1.8522064365055444,187.00761,1.358677084921396,1.817072949137445,0.3951612584547372,49.770352107137434,12.374893,6.7992344,0.12280701754385966,3.6119862,8.729745,1,2
1.875497993584797,210.00002,1.3533449343678763,2.0192303809172345,0.6521738657845024,46.630055248199504,12.664542,11.747681,0.10857142857142851,4.074344,8.286568,1,2
1.8309175294592206,191.79604,1.4160744392047773,2.1714279510205854,0.5238094822373427,50.26651400231527,57.11764,29.348778,0.07482993197278914,19.549623,51.40378,1,0
1.8306338569385183,230.10509,1.2238785512017611,1.8888883641976764,0.5730993816900947,50.15824634330571,22.823046,14.860077,0.0985915492957747,8.663711,12.259359,1,2
1.8208291405062715,217.18446,1.2562983477630274,2.1764699480970737,0.6756756148039986,50.97716971336531,27.349407,16.987112,0.11999999999999995,6.799361,10.421428,1,2
1.8243840406848149,129.18481,1.0979802405164032,1.939393351698984,0.6037734709861375,70.12197855015118,18.216928,18.724045,0.0847457627118644,22.362139,20.54614,1,2
1.8833201929860937,432.05923,1.3575573222298074,2.2187493066408415,0.4741378901605267,46.799413142422914,115.825226,39.012775,0.15294117647058825,12.894307,57.03045,1,0
1.8523680695561913,184.3571,1.373865645171751,1.911764143598781,0.38167936017714804,49.44643293760956,11.873816,8.295937,0.07774798927613935,4.1503105,10.072164,1,2
1.8304107716442022,103.362305,1.2819199708832265,2.1698109113564317,0.7051281147271647,41.32376570638886,8.422979,8.5004835,0.10726643598615919,4.630117,5.9382486,1,2
1.818402506023,141.19244,1.2969636161837779,1.7887321424320926,0.5416666102430614,42.73327237965101,7.602778,8.820782,0.09154929577464786,3.8015409,5.7331123,1,2
1.821810719463252,333.0817,1.3013885295412966,1.9387751145356908,0.5348836794663814,47.03321753729362,55.5074,28.150208,0.10891089108910887,14.139759,38.065575,1,0
1.805073401426728,315.60187,1.1841659731779828,1.7678568271684236,0.3982300532539776,39.883292492225586,27.37173,25.24421,0.11111111111111112,10.941098,24.320723,1,2
1.8174156093549199,155.23009,1.2272970346785572,1.805969879705988,0.532258021592095,39.859650782842884,9.66977,6.819182,0.04477611940298513,4.768714,9.227059,1,2
1.80958490311099,98.25033,1.1824522222047613,1.7301584555304037,0.282352924567475,34.86465441028254,7.1757216,5.8507967,0.04607046070460704,4.3633413,9.674065,1,2
1.8428960509666328,203.93794,1.2166530220249394,1.8181812672177977,0.442622926632627,35.88096046476535,30.755577,27.521584,0.007518796992481177,13.136415,24.430824,1,2
1.8553096893861234,133.64177,1.2535141257339233,1.774193262226893,0.4395604154087684,40.16622443664809,13.490336,10.875821,0.012738853503184757,6.6057167,22.628622,1,2
1.7517285697879827,176.5715,1.329629703435306,2.08333275462979,0.8363634842975483,67.83534923419344,32.451008,40.28211,0.2615384615384616,42.612514,39.43259,0,0
1.7792869776480011,141.41223,1.1951045307711423,1.8620686444709234,0.8785045907939635,44.929132243096426,29.210253,36.879147,0.1627906976744186,37.603176,35.477383,0,0
1.7636751599356004,179.64153,1.2192056027157125,1.8163261599334366,0.7797618583475084,56.942864830900106,28.027077,33.71214,0.22480620155038764,26.194014,25.473711,0,0
1.800003858147472,106.61235,1.185046917399719,1.644736625692549,0.8653845321745642,44.86439193203266,45.924477,55.36797,0.08974358974358969,67.013405,49.501884,0,0
1.7831774247766663,109.14822,1.1900817332221765,1.649350435149294,0.8640775860118848,44.409424451250636,50.371174,56.196438,0.09333333333333338,63.32688,49.944267,0,0
1.7157401720397099,108.25527,1.283179476497978,1.8461534911243285,0.8135592760700974,69.07931227070395,46.885143,49.562416,0.27058823529411763,60.0562,48.43681,0,0
1.739434278742327,117.07621,1.2825431103448508,1.7959180008330609,0.8135592760700974,68.39623633947147,37.299496,40.814175,0.2727272727272727,55.163197,39.80055,0,0
1.6908359520658525,250.84067,1.2049376561090523,2.210525152355183,0.48837197944837685,83.29407061890844,72.95429,65.786514,0.3207547169811321,63.681652,80.2772,0,0
1.765870335200902,285.45294,1.2237453068602506,2.1739120982990876,0.3055554706790359,79.03984341969918,81.73049,72.16077,0.34883720930232553,67.64026,88.464455,0,0
1.746229783314199,255.41733,1.2546584120072501,2.1249986718758302,0.6568626806997372,61.68841243607975,55.65179,65.63839,0.24378109452736318,71.05077,63.56343,0,0
1.7395603689901833,225.57544,1.2506199167681131,2.727270247936138,0.6226414506942027,61.57970735420805,58.98248,68.35687,0.24324324324324326,78.281654,66.98853,0,0
1.7683789824934524,168.47429,1.2023173146148491,1.7377046331631747,0.886524759820939,45.49746813321246,33.872765,41.05876,0.14285714285714285,41.26596,39.43164,0,0
1.7253631058614163,239.47586,1.2538733893417913,1.965516563614978,0.6261681657786761,61.51846227498888,53.847183,63.99796,0.25999999999999995,74.83625,62.796486,0,0
1.804608012098626,173.18802,1.109889021189836,1.575757337006464,0.7162790364521379,58.756575343835515,22.294973,20.909874,0.16190476190476194,20.286165,20.743635,0,2
1.8002262281318364,168.04587,1.113377979418495,1.608694952741325,0.7028301555268794,58.89250533592151,22.91001,20.69858,0.17647058823529413,19.947086,20.521774,0,2
1.7690744073791482,152.11937,1.1148706592068824,1.6956514366732884,0.7401960421472529,58.003595860123816,21.702795,20.648619,0.15384615384615383,19.221087,20.39689,0,0
1.7368509754373669,110.77231,1.2495024870954647,1.8780483224272382,0.6923076390532585,55.59516929737221,19.382498,23.819887,0.25217391304347825,35.13905,26.020609,0,0
1.707019873387287,104.931145,1.248429193869328,1.939393351698984,0.6929823953524215,55.15099477069183,22.386707,25.546766,0.25396825396825395,34.105328,27.657478,0,0
1.7383577502553154,94.64079,1.2046057183000667,1.9599992160003137,0.7222218209878772,59.767592323047495,20.005667,20.210148,0.32432432432432434,24.030344,23.748726,0,0
1.7554546730408478,98.53614,1.199028172068051,2.047618072562823,0.6666662222225186,59.88492472802513,22.443682,22.13404,0.2941176470588236,24.663965,25.955883,0,0
1.7412687166526053,99.862114,1.198607689972011,1.9090900413227085,0.7619043990931433,59.52066223671162,19.012589,17.243309,0.31958762886597936,20.669203,21.092731,0,0
1.769619869873814,103.0599,1.1971066498922183,2.047618072562823,0.6666662222225186,59.443815629873505,22.724379,22.34376,0.2941176470588236,24.867723,26.390274,0,0
1.823325504067071,97.60709,1.172911515157585,1.6470583391004883,0.8145160633454788,46.48508439669156,45.209423,53.68642,0.09803921568627454,61.195454,48.168346,0,0
1.7557059409131452,87.67798,1.287213525612922,2.081080518626887,0.8455881731185166,58.274314810984826,32.168465,44.145515,0.3205128205128205,52.667976,37.40239,0,0
1.7451464651453228,92.43152,1.291234326360702,2.111110524691521,0.8588234283737143,57.68913780224644,34.08004,44.357456,0.36486486486486486,50.155148,36.971706,0,0
1.7522699824446528,88.31921,1.284545672015071,1.999999500000125,0.858155967506669,57.9721727538566,30.113346,38.042496,0.31360946745562135,48.185158,31.450476,0,0
1.7434881852926893,92.7542,1.2919934462680964,2.111110524691521,0.8588234283737143,57.684058897957485,34.124134,44.44353,0.36486486486486486,50.22611,37.020374,0,0
1.8444373717613436,83.871826,1.1622397562834619,1.892856804846999,0.7916665017361454,76.3123453207809,15.2566,17.07481,0.21126760563380287,19.044504,17.489614,0,1
1.8272279473647788,69.47968,1.146635826473983,1.9499995125001217,0.7755100458142763,78.61685505319149,18.564463,21.771534,0.2653061224489796,24.575119,21.967785,0,0
1.841374750941356,77.766655,1.1562455343835394,1.894736509695349,0.7826085255198857,77.66933321875135,20.247866,21.94122,0.2549019607843137,24.262938,22.06622,0,0
1.8389031139409702,83.57851,1.1648965943177712,2.0344820570751527,0.7857140051021411,75.58120284644332,15.84682,16.70264,0.19148936170212766,18.983505,17.041325,0,1
1.7746800259432811,182.50038,1.2215531159734583,1.9999993103450655,0.7747747049752518,62.9910413664507,39.521988,46.05195,0.288135593220339,52.54265,50.849487,0,0
1.7804338542339944,180.72989,1.2148266977252333,1.9444439043211375,0.7809523065759708,63.79400248129865,39.653316,45.369343,0.2918287937743191,54.712147,50.262287,0,0
1.7475336732717692,102.7272,1.2743517137540958,1.8599996280000743,0.8089887185961394,69.02440772596952,42.53608,48.69914,0.2717948717948718,59.152637,47.29741,0,0
1.786504083594206,182.22115,1.2168620795858482,1.918918400292324,0.760330515675164,63.651974687995704,40.95598,46.113945,0.2961373390557939,50.598312,50.994484,0,0
1.7711871845892229,196.25455,1.2220782760313686,1.8499995375001155,0.7768594399289719,62.78427344088426,35.013607,41.03712,0.2936170212765957,47.053223,46.246475,0,0
1.7743377125268969,143.96313,1.1437358669949207,1.6896545897742794,0.7716048906416734,56.08051422903792,19.737913,19.613955,0.15384615384615383,18.732649,18.223173,0,2
1.7872314769473179,147.75827,1.1449507061159052,1.733332755555748,0.7668711185968639,56.103763010347,25.248224,24.78747,0.15422885572139305,23.555958,23.278677,0,0
1.770165745765389,145.37997,1.1442189813945403,1.6999994333335222,0.7735848570072417,55.9804653062295,22.998293,22.8974,0.15151515151515152,23.404919,21.572117,0,0
1.7885564874724074,146.7527,1.1445068964952474,1.758620083234454,0.76543205151654,56.09234243030343,21.584558,19.941153,0.14503816793893134,19.855236,18.45198,0,2
1.728475054045267,180.85825,1.13504771865298,2.1999978000022002,0.4999998437500488,56.733574534102914,29.07967,25.70913,0.28205128205128205,19.0731,27.452156,0,0
1.74145584192356,215.50636,1.1309481061933668,1.9999983333347222,0.583333090277879,56.649154497214184,30.560686,24.368832,0.26666666666666666,18.06268,26.571413,0,0
1.7348055847889816,212.4625,1.1311901640994508,2.42856795918863,0.5595237429138401,56.75272407090666,33.622158,28.071312,0.2857142857142857,19.89268,30.137505,0,0
1.7434858492526444,210.98296,1.1305342921498,2.111108765434705,0.540540394448542,56.53079074051813,29.030897,23.607555,0.33333333333333337,16.434248,25.703392,0,0
1.772375348113041,277.8076,1.2292285521881037,2.157893601108631,0.5384613313610264,80.34680119603775,78.36268,70.578316,0.3333333333333333,67.140274,86.06915,0,0
1.8331307141038098,272.8812,1.2542071899979184,1.7812494433595487,0.7464114475401221,72.8198197242342,45.520103,38.752575,0.2753623188405797,36.22054,43.73564,0,0
1.8313873146833397,272.88123,1.2542071899979195,1.7812494433595487,0.7464114475401221,72.8198197242342,45.52013,38.752563,0.2753623188405797,36.22052,43.735638,0,0
1.8331307141038098,272.8812,1.2542071899979184,1.7812494433595487,0.7464114475401221,72.8198197242342,45.520103,38.752575,0.2753623188405797,36.22054,43.73564,0,0
1.8313873146833397,272.88123,1.2542071899979195,1.7812494433595487,0.7464114475401221,72.8198197242342,45.52013,38.752563,0.2753623188405797,36.22052,43.735638,0,0
1.7741760791719527,188.67365,1.2471057266342975,1.891303936673057,0.6341463027959572,54.89966325024521,41.96326,46.24022,0.2871287128712871,46.98041,50.55791,0,0
1.7819979019316974,188.67351,1.2471057266342984,1.891303936673057,0.6341463027959572,54.89966325024521,41.96329,46.240196,0.2871287128712871,46.980404,50.557888,0,0
1.7741760791719527,188.67365,1.2471057266342975,1.891303936673057,0.6341463027959572,54.89966325024521,41.96326,46.24022,0.2871287128712871,46.98041,50.55791,0,0
1.7819979019316974,188.67351,1.2471057266342984,1.891303936673057,0.6341463027959572,54.89966325024521,41.96329,46.240196,0.2871287128712871,46.980404,50.557888,0,0
1.760409570002523,123.09587,1.194880909686618,1.9999990909095042,0.7142852040819971,54.6366892777652,19.470337,18.163006,0.2755905511811023,18.15787,25.191433,0,1
1.7617772773436797,123.09588,1.1948809096866173,1.9999990909095042,0.7142852040819971,54.6366892777652,19.470345,18.163008,0.2755905511811023,18.157866,25.19145,0,1
1.7399511899896876,114.6951,1.2421849215827119,1.8823523875434152,0.6902654256402277,55.36756105541105,16.868618,20.947214,0.25190839694656486,30.259712,23.387478,0,0
1.760409570002523,123.09587,1.194880909686618,1.9999990909095042,0.7142852040819971,54.6366892777652,19.470337,18.163006,0.2755905511811023,18.15787,25.191433,0,1
1.7617772773436797,123.09588,1.1948809096866173,1.9999990909095042,0.7142852040819971,54.6366892777652,19.470345,18.163008,0.2755905511811023,18.157866,25.19145,0,1
1.7843283505519743,95.15249,1.1729754302683166,1.7307685650890134,0.8106059991965152,71.08469524530331,25.672064,30.384254,0.34640522875817,34.507053,29.470566,0,0
1.789115144528602,95.15239,1.1729754302683169,1.7307685650890134,0.8106059991965152,71.08469524530331,25.672062,30.384302,0.34640522875817,34.507072,29.470558,0,0
1.7843283505519743,95.15249,1.1729754302683166,1.7307685650890134,0.8106059991965152,71.08469524530331,25.672064,30.384254,0.34640522875817,34.507053,29.470566,0,0
1.789115144528602,95.15239,1.1729754302683169,1.7307685650890134,0.8106059991965152,71.08469524530331,25.672062,30.384302,0.34640522875817,34.507072,29.470558,0,0
1.8126006158739947,221.45123,1.501088772128077,2.5172405112963756,0.9733332035555728,66.66503776461731,45.69162,32.198395,0.36,29.798151,38.465885,0,0
1.794299967255968,216.34239,1.5023540137094418,2.3928562882656115,0.9629628440786612,66.69006111048625,30.758045,27.836506,0.36263736263736257,29.817148,33.668934,0,0
1.8073559429237385,199.45271,1.4943502669883106,2.6399989440004226,0.9182389359598153,67.0156600719594,30.443008,29.170052,0.36,29.476315,34.37709,0,0
1.8065752618851567,199.45285,1.4943502669883104,2.6399989440004226,0.9182389359598153,67.0156600719594,30.443005,29.17008,0.36,29.47633,34.37712,0,0
1.761822496557255,172.46318,1.2038747418889133,1.7192979439828167,0.8833332597222283,45.579820162649675,33.15799,39.889156,0.15112540192926036,41.624126,38.50203,0,0
1.7326536036116076,108.85493,1.2417915977350051,1.968749384765817,0.6890755723465906,55.050557102013414,18.84096,20.830097,0.25581395348837205,31.731894,23.28836,0,0
1.722421862818071,193.00652,1.236899411610679,1.7708329644097989,0.8299999170000083,56.10807526572341,27.122458,30.77233,0.17999999999999997,23.224371,22.267353,0,0
1.7111503074612762,201.4545,1.2420002180679595,1.8113204129584126,0.8086955818525581,56.62641728836359,32.55975,37.1265,0.18867924528301885,27.846098,27.512798,0,0
